"file_id","city","date","team1","team2","toss_winner","toss_decision","result","win_team"
"667891","Chester-le-Street","[datetime.date(2014, 5, 25)]","England","Sri Lanka","England","field","","Sri Lanka"
"667893","Manchester","[datetime.date(2014, 5, 28)]","England","Sri Lanka","England","field","","England"
"667895","London","[datetime.date(2014, 5, 31)]","England","Sri Lanka","England","field","","Sri Lanka"
"667897","Birmingham","[datetime.date(2014, 6, 3)]","England","Sri Lanka","England","bat","","Sri Lanka"
"668953","Mirpur","[datetime.date(2013, 10, 29)]","Bangladesh","New Zealand","New Zealand","field","","Bangladesh"
"668955","Mirpur","[datetime.date(2013, 10, 31)]","Bangladesh","New Zealand","Bangladesh","bat","","Bangladesh"
"668957","Fatullah","[datetime.date(2013, 11, 3)]","Bangladesh","New Zealand","Bangladesh","field","","Bangladesh"
"668961","Hambantota","[datetime.date(2013, 11, 10)]","Sri Lanka","New Zealand","New Zealand","field","no result",""
"668963","Hambantota","[datetime.date(2013, 11, 12)]","Sri Lanka","New Zealand","Sri Lanka","bat","","New Zealand"
"668965","","[datetime.date(2013, 11, 16)]","Sri Lanka","New Zealand","New Zealand","field","","Sri Lanka"
"676529","Kochi","[datetime.date(2013, 11, 21)]","India","West Indies","West Indies","bat","","India"
"676531","Visakhapatnam","[datetime.date(2013, 11, 24)]","India","West Indies","West Indies","field","","West Indies"
"676533","Kanpur","[datetime.date(2013, 11, 27)]","India","West Indies","India","field","","India"
"684679","Aberdeen","[datetime.date(2014, 5, 9)]","Scotland","England","Scotland","field","","England"
"685731","Cape Town","[datetime.date(2013, 11, 24)]","South Africa","Pakistan","Pakistan","bat","","Pakistan"
"685733","Port Elizabeth","[datetime.date(2013, 11, 27)]","South Africa","Pakistan","South Africa","field","","Pakistan"
"685735","Centurion","[datetime.date(2013, 11, 30)]","South Africa","Pakistan","South Africa","field","","South Africa"
"690355","Mirpur","[datetime.date(2014, 2, 17)]","Bangladesh","Sri Lanka","Bangladesh","field","","Sri Lanka"
"690357","Mirpur","[datetime.date(2014, 2, 20)]","Bangladesh","Sri Lanka","Sri Lanka","bat","","Sri Lanka"
"690359","Mirpur","[datetime.date(2014, 2, 22)]","Bangladesh","Sri Lanka","Sri Lanka","field","","Sri Lanka"
"696731","Christchurch","[datetime.date(2014, 1, 23)]","Canada","Scotland","Canada","field","","Scotland"
"696733","Lincoln","[datetime.date(2014, 1, 23)]","Kenya","Netherlands","Kenya","field","","Kenya"
"696747","Mount Maunganui","[datetime.date(2014, 1, 28)]","Canada","Netherlands","Canada","bat","","Netherlands"
"696759","Christchurch","[datetime.date(2014, 1, 30)]","Kenya","Scotland","Kenya","bat","","Scotland"
"702139","Jamaica","[datetime.date(2014, 2, 23)]","West Indies","Ireland","Ireland","bat","","West Indies"
"706767","Dublin","[datetime.date(2014, 5, 6)]","Ireland","Sri Lanka","Ireland","field","","Sri Lanka"
"710291","Fatullah","[datetime.date(2014, 2, 25)]","Pakistan","Sri Lanka","Sri Lanka","bat","","Sri Lanka"
"710293","Fatullah","[datetime.date(2014, 2, 26)]","Bangladesh","India","India","field","","India"
"710295","Fatullah","[datetime.date(2014, 2, 27)]","Afghanistan","Pakistan","Afghanistan","field","","Pakistan"
"710297","Fatullah","[datetime.date(2014, 2, 28)]","India","Sri Lanka","Sri Lanka","field","","Sri Lanka"
"710299","Fatullah","[datetime.date(2014, 3, 1)]","Bangladesh","Afghanistan","Bangladesh","field","","Afghanistan"
"710301","Mirpur","[datetime.date(2014, 3, 2)]","India","Pakistan","Pakistan","field","","Pakistan"
"710303","Mirpur","[datetime.date(2014, 3, 3)]","Afghanistan","Sri Lanka","Sri Lanka","bat","","Sri Lanka"
"710305","Mirpur","[datetime.date(2014, 3, 4)]","Bangladesh","Pakistan","Bangladesh","bat","","Pakistan"
"710307","Mirpur","[datetime.date(2014, 3, 5)]","Afghanistan","India","India","field","","India"
"710309","Mirpur","[datetime.date(2014, 3, 6)]","Bangladesh","Sri Lanka","Bangladesh","bat","","Sri Lanka"
"710311","Mirpur","[datetime.date(2014, 3, 8)]","Pakistan","Sri Lanka","Pakistan","bat","","Sri Lanka"
"722339","Durban","[datetime.date(2015, 1, 16)]","South Africa","West Indies","South Africa","bat","","South Africa"
"722341","Johannesburg","[datetime.date(2015, 1, 18)]","South Africa","West Indies","West Indies","field","","South Africa"
"722343","East London","[datetime.date(2015, 1, 21)]","South Africa","West Indies","West Indies","bat","","South Africa"
"722345","Port Elizabeth","[datetime.date(2015, 1, 25)]","South Africa","West Indies","West Indies","field","","West Indies"
"722347","Centurion","[datetime.date(2015, 1, 28)]","South Africa","West Indies","West Indies","field","","South Africa"
"727919","","[datetime.date(2014, 10, 7)]","Australia","Pakistan","Australia","bat","","Australia"
"727921","","[datetime.date(2014, 10, 10)]","Australia","Pakistan","Pakistan","bat","","Australia"
"727923","Abu Dhabi","[datetime.date(2014, 10, 12)]","Australia","Pakistan","Australia","bat","","Australia"
"727935","Dublin","[datetime.date(2014, 9, 8)]","Ireland","Scotland","Ireland","field","","Ireland"
"727937","Dublin","[datetime.date(2014, 9, 10)]","Ireland","Scotland","Ireland","field","","Ireland"
"727939","Dublin","[datetime.date(2014, 9, 12)]","Ireland","Scotland","Scotland","field","","Scotland"
"730083","Colombo","[datetime.date(2014, 7, 6)]","Sri Lanka","South Africa","South Africa","bat","","South Africa"
"730085","","[datetime.date(2014, 7, 9)]","Sri Lanka","South Africa","Sri Lanka","bat","","Sri Lanka"
"730087","Hambantota","[datetime.date(2014, 7, 12)]","Sri Lanka","South Africa","South Africa","bat","","South Africa"
"730287","Grenada","[datetime.date(2014, 8, 20)]","West Indies","Bangladesh","West Indies","field","","West Indies"
"730289","Grenada","[datetime.date(2014, 8, 22)]","West Indies","Bangladesh","Bangladesh","field","","West Indies"
"730291","St Kitts","[datetime.date(2014, 8, 25)]","West Indies","Bangladesh","West Indies","bat","","West Indies"
"736437","Bulawayo","[datetime.date(2014, 8, 17)]","Zimbabwe","South Africa","Zimbabwe","field","","South Africa"
"736439","Bulawayo","[datetime.date(2014, 8, 19)]","Zimbabwe","South Africa","Zimbabwe","field","","South Africa"
"736441","Bulawayo","[datetime.date(2014, 8, 21)]","Zimbabwe","South Africa","South Africa","field","","South Africa"
"736443","","[datetime.date(2014, 8, 25)]","Zimbabwe","Australia","Zimbabwe","field","","Australia"
"736445","","[datetime.date(2014, 8, 27)]","Australia","South Africa","South Africa","field","","South Africa"
"736447","","[datetime.date(2014, 8, 29)]","Zimbabwe","South Africa","Zimbabwe","field","","South Africa"
"736449","","[datetime.date(2014, 8, 31)]","Zimbabwe","Australia","Australia","bat","","Zimbabwe"
"736451","","[datetime.date(2014, 9, 2)]","Australia","South Africa","South Africa","field","","Australia"
"736453","","[datetime.date(2014, 9, 4)]","Zimbabwe","South Africa","Zimbabwe","field","","South Africa"
"736455","","[datetime.date(2014, 9, 6)]","Australia","South Africa","South Africa","field","","South Africa"
"736503","Kuala Lumpur","[datetime.date(2014, 5, 2)]","Afghanistan","United Arab Emirates","United Arab Emirates","field","","Afghanistan"
"736511","Kuala Lumpur","[datetime.date(2014, 5, 4)]","Hong Kong","United Arab Emirates","United Arab Emirates","field","","United Arab Emirates"
"742619","","[datetime.date(2014, 12, 8)]","New Zealand","Pakistan","Pakistan","field","","Pakistan"
"742621","","[datetime.date(2014, 12, 12)]","New Zealand","Pakistan","Pakistan","bat","","New Zealand"
"742623","","[datetime.date(2014, 12, 14)]","New Zealand","Pakistan","Pakistan","bat","","Pakistan"
"742625","Abu Dhabi","[datetime.date(2014, 12, 17)]","New Zealand","Pakistan","New Zealand","bat","","New Zealand"
"742627","Abu Dhabi","[datetime.date(2014, 12, 19)]","New Zealand","Pakistan","New Zealand","bat","","New Zealand"
"743943","Birmingham","[datetime.date(2015, 6, 9)]","England","New Zealand","New Zealand","field","","England"
"743945","London","[datetime.date(2015, 6, 12)]","England","New Zealand","New Zealand","bat","","New Zealand"
"743947","Southampton","[datetime.date(2015, 6, 14)]","England","New Zealand","England","bat","","New Zealand"
"743949","Nottingham","[datetime.date(2015, 6, 17)]","England","New Zealand","New Zealand","bat","","England"
"743951","Chester-le-Street","[datetime.date(2015, 6, 20)]","England","New Zealand","England","field","","England"
"743973","Belfast","[datetime.date(2015, 8, 27)]","Ireland","Australia","Australia","bat","","Australia"
"743977","Southampton","[datetime.date(2015, 9, 3)]","England","Australia","Australia","bat","","Australia"
"743979","London","[datetime.date(2015, 9, 5)]","England","Australia","England","field","","Australia"
"743981","Manchester","[datetime.date(2015, 9, 8)]","England","Australia","England","bat","","England"
"743983","Leeds","[datetime.date(2015, 9, 11)]","England","Australia","Australia","bat","","England"
"743985","Manchester","[datetime.date(2015, 9, 13)]","England","Australia","England","bat","","Australia"
"744679","Mirpur","[datetime.date(2014, 6, 15)]","Bangladesh","India","Bangladesh","bat","","India"
"744681","Mirpur","[datetime.date(2014, 6, 17)]","Bangladesh","India","Bangladesh","field","","India"
"744683","Mirpur","[datetime.date(2014, 6, 19)]","Bangladesh","India","India","bat","no result",""
